"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","Relative Threshold","Heat Metric"
"08","Colorado","08041003305","El Paso County, CO - 8041003305","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003305","El Paso County, CO - 8041003305","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003305","El Paso County, CO - 8041003305","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003306","El Paso County, CO - 8041003306","2015","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003306","El Paso County, CO - 8041003306","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003306","El Paso County, CO - 8041003306","2017","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003306","El Paso County, CO - 8041003306","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003306","El Paso County, CO - 8041003306","2019","30","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003307","El Paso County, CO - 8041003307","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003307","El Paso County, CO - 8041003307","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003307","El Paso County, CO - 8041003307","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003307","El Paso County, CO - 8041003307","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003307","El Paso County, CO - 8041003307","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003308","El Paso County, CO - 8041003308","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003308","El Paso County, CO - 8041003308","2016","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003308","El Paso County, CO - 8041003308","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003308","El Paso County, CO - 8041003308","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003308","El Paso County, CO - 8041003308","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003400","El Paso County, CO - 8041003400","2015","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003400","El Paso County, CO - 8041003400","2016","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003400","El Paso County, CO - 8041003400","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003400","El Paso County, CO - 8041003400","2018","30","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003400","El Paso County, CO - 8041003400","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003701","El Paso County, CO - 8041003701","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003701","El Paso County, CO - 8041003701","2016","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003701","El Paso County, CO - 8041003701","2017","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003701","El Paso County, CO - 8041003701","2018","28","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003701","El Paso County, CO - 8041003701","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003702","El Paso County, CO - 8041003702","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003702","El Paso County, CO - 8041003702","2016","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003702","El Paso County, CO - 8041003702","2017","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003702","El Paso County, CO - 8041003702","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003702","El Paso County, CO - 8041003702","2019","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003705","El Paso County, CO - 8041003705","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003705","El Paso County, CO - 8041003705","2016","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003705","El Paso County, CO - 8041003705","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003705","El Paso County, CO - 8041003705","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003705","El Paso County, CO - 8041003705","2019","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003706","El Paso County, CO - 8041003706","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003706","El Paso County, CO - 8041003706","2016","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003706","El Paso County, CO - 8041003706","2017","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003706","El Paso County, CO - 8041003706","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003706","El Paso County, CO - 8041003706","2019","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003707","El Paso County, CO - 8041003707","2015","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003707","El Paso County, CO - 8041003707","2016","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003707","El Paso County, CO - 8041003707","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003707","El Paso County, CO - 8041003707","2018","30","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003707","El Paso County, CO - 8041003707","2019","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003708","El Paso County, CO - 8041003708","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003708","El Paso County, CO - 8041003708","2016","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003708","El Paso County, CO - 8041003708","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003708","El Paso County, CO - 8041003708","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003708","El Paso County, CO - 8041003708","2019","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003709","El Paso County, CO - 8041003709","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003709","El Paso County, CO - 8041003709","2016","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003709","El Paso County, CO - 8041003709","2017","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003709","El Paso County, CO - 8041003709","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003709","El Paso County, CO - 8041003709","2019","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003801","El Paso County, CO - 8041003801","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003801","El Paso County, CO - 8041003801","2016","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003801","El Paso County, CO - 8041003801","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003801","El Paso County, CO - 8041003801","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003801","El Paso County, CO - 8041003801","2019","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003802","El Paso County, CO - 8041003802","2015","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003802","El Paso County, CO - 8041003802","2016","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003802","El Paso County, CO - 8041003802","2017","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003802","El Paso County, CO - 8041003802","2018","28","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003802","El Paso County, CO - 8041003802","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003902","El Paso County, CO - 8041003902","2015","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003902","El Paso County, CO - 8041003902","2016","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003902","El Paso County, CO - 8041003902","2017","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003902","El Paso County, CO - 8041003902","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003902","El Paso County, CO - 8041003902","2019","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003905","El Paso County, CO - 8041003905","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003905","El Paso County, CO - 8041003905","2016","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003905","El Paso County, CO - 8041003905","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003905","El Paso County, CO - 8041003905","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003905","El Paso County, CO - 8041003905","2019","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003906","El Paso County, CO - 8041003906","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003906","El Paso County, CO - 8041003906","2016","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003906","El Paso County, CO - 8041003906","2017","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003906","El Paso County, CO - 8041003906","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003906","El Paso County, CO - 8041003906","2019","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003909","El Paso County, CO - 8041003909","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08041003909","El Paso County, CO - 8041003909","2016","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
